,Column,Code,Label,English_Text,Target,Class,Other For
28677,URDMONLC,.,Missing,['Monooxoisononyl phthalate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28678,WTSSBJ2Y,5978.513209 To 1489188.6434,Range Of Values,['Surplus specimen 2 year weights B for 2017-2018'],"['Both males and females 3 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
28679,WTSSBJ2Y,0,No Lab Specimen,['Surplus specimen 2 year weights B for 2017-2018'],"['Both males and females 3 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
28680,WTSSBJ2Y,.,Missing,['Surplus specimen 2 year weights B for 2017-2018'],"['Both males and females 3 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
28684,WTSSBJ2Y,16608.133384 To 1490958.0724,Range Of Values,['Surplus specimen 2 year weights B for 2017-2018'],"['Both males and females 3 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS']",,
28687,WTSSAJ2Y,6597.317346 To 1670271.9768,Range Of Values,['Surplus specimen 2 year weights A for 2017-2018'],['Both males and females 3 YEARS - 150 YEARS'],,
28688,WTSSAJ2Y,0,Participants 3+ Years With No Surplus Lab Specimen,['Surplus specimen 2 year weights A for 2017-2018'],['Both males and females 3 YEARS - 150 YEARS'],,
28689,WTSSAJ2Y,.,Missing,['Surplus specimen 2 year weights A for 2017-2018'],['Both males and females 3 YEARS - 150 YEARS'],,
28690,SSHMFA,25.5 To 429000,Range Of Values,['5-Hydroxymethyl-2-furancarboxylic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28691,SSHMFA,.,Missing,['5-Hydroxymethyl-2-furancarboxylic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28692,SSHMFAL,0,At Or Above The Detection Limit,['5-Hydroxymethyl-2-furancarboxylic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28693,SSHMFAL,1,Below Lower Detection Limit,['5-Hydroxymethyl-2-furancarboxylic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28694,SSHMFAL,.,Missing,['5-Hydroxymethyl-2-furancarboxylic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28695,SSHMFG,11.3 To 37100,Range Of Values,['5-Hydroxymethyl-2-furoylglycine (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28696,SSHMFG,.,Missing,['5-Hydroxymethyl-2-furoylglycine (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28697,SSHMFGL,0,At Or Above The Detection Limit,['5-Hydroxymethyl-2-furoylglycine comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28698,SSHMFGL,1,Below Lower Detection Limit,['5-Hydroxymethyl-2-furoylglycine comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28699,SSHMFGL,.,Missing,['5-Hydroxymethyl-2-furoylglycine comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28700,SSMUCA,6.94 To 15800,Range Of Values,['trans trans-Muconic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28701,SSMUCA,.,Missing,['trans trans-Muconic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28702,SSMUCAL,0,At Or Above The Detection Limit,['trans trans-Muconic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28703,SSMUCAL,1,Below Lower Detection Limit,['trans trans-Muconic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28704,SSMUCAL,.,Missing,['trans trans-Muconic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28705,SSN2FG,45.5 To 279000,Range Of Values,['N-2-Furoylglycine (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28706,SSN2FG,.,Missing,['N-2-Furoylglycine (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28707,SSN2FGL,0,At Or Above The Detection Limit,['N-2-Furoylglycine comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28708,SSN2FGL,1,Below Lower Detection Limit,['N-2-Furoylglycine comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28709,SSN2FGL,.,Missing,['N-2-Furoylglycine comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28710,SSPHMA,0.106 To 26.6,Range Of Values,['Phenylmercapturic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28711,SSPHMA,.,Missing,['Phenylmercapturic acid (ng/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28712,SSPHMAL,0,At Or Above The Detection Limit,['Phenylmercapturic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28713,SSPHMAL,1,Below Lower Detection Limit,['Phenylmercapturic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28714,SSPHMAL,.,Missing,['Phenylmercapturic acid comment code'],['Both males and females 3 YEARS - 150 YEARS'],,
28715,LBDVICLC,0,At Or Above Detection Limit,['Vitamin C comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28716,LBDVICLC,1,Below Lower Detection Limit,['Vitamin C comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28717,LBDVICLC,.,Missing,['Vitamin C comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28718,LBDALCLC,0,At Or Above The Detection Limit,['alpha-carotene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28719,LBDALCLC,1,Below Lower Detection Limit,['alpha-carotene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28720,LBDALCLC,.,Missing,['alpha-carotene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28721,LBXARY,0.1 To 34,Range Of Values,['alpha-crypotoxanthin (ug/dL)'],['Both males and females 6 YEARS - 150 YEARS'],,
28722,LBXARY,.,Missing,['alpha-crypotoxanthin (ug/dL)'],['Both males and females 6 YEARS - 150 YEARS'],,
28723,LBDARYSI,0.002 To 0.615,Range Of Values,['alpha-crypotoxanthin (umol/L)'],['Both males and females 6 YEARS - 150 YEARS'],,
28724,LBDARYSI,.,Missing,['alpha-crypotoxanthin (umol/L)'],['Both males and females 6 YEARS - 150 YEARS'],,
28725,LBDARYLC,0,At Or Above The Detection Limit,['alpha-crypotoxanthin comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28726,LBDARYLC,1,Below Lower Detection Limit,['alpha-crypotoxanthin comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28727,LBDARYLC,.,Missing,['alpha-crypotoxanthin comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28728,LBDBECLC,0,At Or Above The Detection Limit,['trans-beta-carotene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28729,LBDBECLC,1,Below Lower Detection Limit,['trans-beta-carotene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28730,LBDBECLC,.,Missing,['trans-beta-carotene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28731,LBDCBCLC,0,At Or Above The Detection Limit,['cis-beta-carotene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28732,LBDCBCLC,1,Below Lower Detection Limit,['cis-beta-carotene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28733,LBDCBCLC,.,Missing,['cis-beta-carotene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28734,LBDCRYLC,0,At Or Above The Detection Limit,['beta-cryptoxanthin comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28735,LBDCRYLC,1,Below Lower Detection Limit,['beta-cryptoxanthin comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28736,LBDCRYLC,.,Missing,['beta-cryptoxanthin comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28737,LBDGTCLC,0,At Or Above The Detection Limit,['gamma-tocopherol comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28738,LBDGTCLC,1,Below Lower Detection Limit,['gamma-tocopherol comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28739,LBDGTCLC,.,Missing,['gamma-tocopherol comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28740,LBDLUZLC,0,At Or Above The Detection Limit,['Lutein and zeaxanthin comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28741,LBDLUZLC,1,Below Lower Detection Limit,['Lutein and zeaxanthin comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28742,LBDLUZLC,.,Missing,['Lutein and zeaxanthin comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28743,LBDLYCLC,0,At Or Above The Detection Limit,['trans-lycopene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28744,LBDLYCLC,1,Below Lower Detection Limit,['trans-lycopene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28745,LBDLYCLC,.,Missing,['trans-lycopene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28746,LBDRPLLC,0,At Or Above The Detection Limit,['Retinyl palmitate comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28747,LBDRPLLC,1,Below Lower Detection Limit,['Retinyl palmitate comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28748,LBDRPLLC,.,Missing,['Retinyl palmitate comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28749,LBDRSTLC,0,At Or Above The Detection Limit,['Retinyl stearate comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28750,LBDRSTLC,1,Below Lower Detection Limit,['Retinyl stearate comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28751,LBDRSTLC,.,Missing,['Retinyl stearate comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28752,LBDLCCLC,0,At Or Above The Detection Limit,['Total Lycopene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28753,LBDLCCLC,1,Below Lower Detection Limit,['Total Lycopene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28754,LBDLCCLC,.,Missing,['Total Lycopene comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28755,LBDVIALC,0,At Or Above The Detection Limit,['Retinol comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28756,LBDVIALC,1,Below Lower Detection Limit,['Retinol comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28757,LBDVIALC,.,Missing,['Retinol comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28758,LBDVIELC,0,At Or Above The Detection Limit,['alpha-tocopherol comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28759,LBDVIELC,1,Below Lower Detection Limit,['alpha-tocopherol comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28760,LBDVIELC,.,Missing,['alpha-tocopherol comment code'],['Both males and females 6 YEARS - 150 YEARS'],,
28761,WTPH2YR,6213.3002375 To 253478.77765,Range Of Values,"['Phlebotomy 2 Year Weight', 'Phlebotomy 2 MEC Weight']","['Both males and females 1 YEARS - 5 YEARS', 'Both males and females 1 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 6 YEARS - 150 YEARS', 'Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28762,WTPH2YR,0,No Blood Sample Provided,"['Phlebotomy 2 Year Weight', 'Phlebotomy 2 MEC Weight']","['Both males and females 1 YEARS - 5 YEARS', 'Both males and females 1 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 6 YEARS - 150 YEARS', 'Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28763,WTPH2YR,.,Missing,"['Phlebotomy 2 Year Weight', 'Phlebotomy 2 MEC Weight']","['Both males and females 1 YEARS - 5 YEARS', 'Both males and females 1 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 6 YEARS - 150 YEARS', 'Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28764,WTPH2YR,4391.8220579 To 253478.77765,Range Of Values,"['Phlebotomy 2 Year Weight', 'Phlebotomy 2 MEC Weight']","['Both males and females 1 YEARS - 5 YEARS', 'Both males and females 1 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 6 YEARS - 150 YEARS', 'Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28773,WTPH2YR,4391.8220579 To 241728.85724,Range Of Values,"['Phlebotomy 2 Year Weight', 'Phlebotomy 2 MEC Weight']","['Both males and females 1 YEARS - 5 YEARS', 'Both males and females 1 YEARS - 150 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 6 YEARS - 150 YEARS', 'Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 150 YEARS']",,
28806,LBXAGP,0.261 To 2.76,Range Of Values,['alpha-1-acid glycoprotein (g/L)'],['Both males and females 1 YEARS - 5 YEARS'],,
28807,LBXAGP,.,Missing,['alpha-1-acid glycoprotein (g/L)'],['Both males and females 1 YEARS - 5 YEARS'],,
28808,PHDSESNZ,0,Morning,['Session in which SP was examined'],['Both males and females 1 YEARS - 150 YEARS'],,
28809,PHDSESNZ,1,Afternoon/Evening,['Session in which SP was examined'],['Both males and females 1 YEARS - 150 YEARS'],,
28810,PHDSESNZ,.,Missing,['Session in which SP was examined'],['Both males and females 1 YEARS - 150 YEARS'],,
28811,LBX17H,0.29 To 1840,Range Of Values,['17α-hydroxyprogesterone (ng/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28812,LBX17H,.,Missing,['17α-hydroxyprogesterone (ng/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28813,LBD17HSI,0.00879 To 55.8,Range Of Values,['17α-hydroxyprogesterone (nmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28814,LBD17HSI,.,Missing,['17α-hydroxyprogesterone (nmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28815,LBD17HLC,0,At Or Above The Detection Limit,['17α-hydroxyprogesterone Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28816,LBD17HLC,1,Below Lower Detection Limit,['17α-hydroxyprogesterone Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28817,LBD17HLC,.,Missing,['17α-hydroxyprogesterone Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28818,LBXAND,0.58 To 755,Range Of Values,['Androstenedione (ng/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28819,LBXAND,.,Missing,['Androstenedione (ng/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28820,LBDANDSI,0.0202 To 26.3,Range Of Values,['Androstenedione (nmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28821,LBDANDSI,.,Missing,['Androstenedione (nmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28822,LBDANDLC,0,At Or Above The Detection Limit,['Androstenedione Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28823,LBDANDLC,1,Below Lower Detection Limit,['Androstenedione Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28824,LBDANDLC,.,Missing,['Androstenedione Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28825,LBXAMH,0.02 To 45.92,Range Of Values,['Anti-Mullerian hormone (ng/mL)'],['Both males and females 6 YEARS - 150 YEARS'],,
28826,LBXAMH,.,Missing,['Anti-Mullerian hormone (ng/mL)'],['Both males and females 6 YEARS - 150 YEARS'],,
28827,LBDAMHSI,0.14 To 327.87,Range Of Values,['Anti-Mullerian hormone (pmol/L)'],['Both males and females 6 YEARS - 150 YEARS'],,
28828,LBDAMHSI,.,Missing,['Anti-Mullerian hormone (pmol/L)'],['Both males and females 6 YEARS - 150 YEARS'],,
28829,LBDAMHLC,0,At Or Above The Detection Limit,['Anti-Mullerian hormone Comment Code'],['Both males and females 6 YEARS - 150 YEARS'],,
28830,LBDAMHLC,1,Below Lower Detection Limit,['Anti-Mullerian hormone Comment Code'],['Both males and females 6 YEARS - 150 YEARS'],,
28831,LBDAMHLC,.,Missing,['Anti-Mullerian hormone Comment Code'],['Both males and females 6 YEARS - 150 YEARS'],,
28832,LBXDHE,0.156 To 601,Range Of Values,['Dehydroepiandrosterone sulfate (µg/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28833,LBXDHE,.,Missing,['Dehydroepiandrosterone sulfate (µg/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28834,LBDDHESI,0.00423 To 16.3,Range Of Values,['Dehydroepiandrosterone sulfate (µmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28835,LBDDHESI,.,Missing,['Dehydroepiandrosterone sulfate (µmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28836,LBDDHELC,0,At Or Above The Detection Limit,['Dehydroepiandrosterone sulfate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28837,LBDDHELC,1,Below Lower Detection Limit,['Dehydroepiandrosterone sulfate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28838,LBDDHELC,.,Missing,['Dehydroepiandrosterone sulfate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28839,LBDESTSI,4.48 To 48400,Range Of Values,['Estradiol (pmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28840,LBDESTSI,.,Missing,['Estradiol (pmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28841,LBXESO,0.0919 To 510,Range Of Values,['Estrone (ng/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28842,LBXESO,.,Missing,['Estrone (ng/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28843,LBDESOSI,3.4 To 18900,Range Of Values,['Estrone (pmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28844,LBDESOSI,.,Missing,['Estrone (pmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28845,LBDESOLC,0,At Or Above The Detection Limit,['Estrone Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28846,LBDESOLC,1,Below Lower Detection Limit,['Estrone Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28847,LBDESOLC,.,Missing,['Estrone Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28848,LBXES1,1.44 To 25400,Range Of Values,['Estrone Sulfate (pg/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28849,LBXES1,.,Missing,['Estrone Sulfate (pg/mL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28850,LBDES1SI,3.93 To 69300,Range Of Values,['Estrone Sulfate (pmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28851,LBDES1SI,.,Missing,['Estrone Sulfate (pmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28852,LBDES1LC,0,At Or Above The Detection Limit,['Estrone Sulfate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28853,LBDES1LC,1,Below Lower Detection Limit,['Estrone Sulfate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28854,LBDES1LC,.,Missing,['Estrone Sulfate Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28855,LBDFSHLC,0,At Or Above The Detection Limit,['Follicle Stimulating Hormone Comment Code'],['Both males and females 6 YEARS - 150 YEARS'],,
28856,LBDFSHLC,1,Below Lower Detection Limit,['Follicle Stimulating Hormone Comment Code'],['Both males and females 6 YEARS - 150 YEARS'],,
28857,LBDFSHLC,.,Missing,['Follicle Stimulating Hormone Comment Code'],['Both males and females 6 YEARS - 150 YEARS'],,
28858,LBXLUH,0.07 To 116.2,Range Of Values,['Luteinizing Hormone (mIU/mL)'],['Both males and females 6 YEARS - 150 YEARS'],,
28859,LBXLUH,.,Missing,['Luteinizing Hormone (mIU/mL)'],['Both males and females 6 YEARS - 150 YEARS'],,
28860,LBDLUHLC,0,At Or Above The Detection Limit,['Luteinizing Hormone Comment Code'],['Both males and females 6 YEARS - 150 YEARS'],,
28861,LBDLUHLC,1,Below Lower Detection Limit,['Luteinizing Hormone Comment Code'],['Both males and females 6 YEARS - 150 YEARS'],,
28862,LBDLUHLC,.,Missing,['Luteinizing Hormone Comment Code'],['Both males and females 6 YEARS - 150 YEARS'],,
28863,LBXPG4,0.608 To 12800,Range Of Values,['Progesterone (ng/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28864,LBXPG4,.,Missing,['Progesterone (ng/dL)'],['Both males and females 3 YEARS - 150 YEARS'],,
28865,LBDPG4SI,0.0193 To 407,Range Of Values,['Progesterone (nmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28866,LBDPG4SI,.,Missing,['Progesterone (nmol/L)'],['Both males and females 3 YEARS - 150 YEARS'],,
28867,LBDPG4LC,0,At Or Above The Detection Limit,['Progesterone Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28868,LBDPG4LC,1,Below Lower Detection Limit,['Progesterone Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
28869,LBDPG4LC,.,Missing,['Progesterone Comment Code'],['Both males and females 3 YEARS - 150 YEARS'],,
