"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"OHXPER_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 30 YEARS - 150 YEARS",NA,NA
"OHXPER_F","OHX11PCM","OHX11PCM","LOA: Max L(C) MdF FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3312"", ""781"", ""944""]; Cumulative=[""3312"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11PCS","OHX11PCS","LOA: Max L(C) MF FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3312"", ""781"", ""944""]; Cumulative=[""3312"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11PCP","OHX11PCP","LOA: Max L(C) DL FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3236"", ""857"", ""944""]; Cumulative=[""3236"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11PCL","OHX11PCL","LOA: Max L(C) MdL FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3308"", ""785"", ""944""]; Cumulative=[""3308"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11PCA","OHX11PCA","LOA: Max L(C) ML FGM-sulcus(mm)","Loss of Attachment: Upper left cuspid (C) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3253"", ""840"", ""944""]; Cumulative=[""3253"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11LAD","OHX11LAD","LOA: Max L(C) DF calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3315"", ""778"", ""944""]; Cumulative=[""3315"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11LAM","OHX11LAM","LOA: Max L(C) MdF calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 14"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3312"", ""781"", ""944""]; Cumulative=[""3312"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11LAS","OHX11LAS","LOA: Max L(C) MF calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3312"", ""781"", ""944""]; Cumulative=[""3312"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11LAP","OHX11LAP","LOA: Max L(C) DL calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3236"", ""857"", ""944""]; Cumulative=[""3236"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11LAL","OHX11LAL","LOA: Max L(C) MdL calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 14"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3308"", ""785"", ""944""]; Cumulative=[""3308"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX11LAA","OHX11LAA","LOA: Max L(C) ML calculated AL(mm)","Loss of Attachment: Upper left cuspid (C) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 16"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3253"", ""840"", ""944""]; Cumulative=[""3253"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12CJD","OHX12CJD","LOA: Max L(1B) DF FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2796"", ""1297"", ""944""]; Cumulative=[""2796"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12CJM","OHX12CJM","LOA: Max L(1B) MdF FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2796"", ""1297"", ""944""]; Cumulative=[""2796"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12CJS","OHX12CJS","LOA: Max L(1B) MF FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-5 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2793"", ""1300"", ""944""]; Cumulative=[""2793"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12CJP","OHX12CJP","LOA: Max L(1B) DL FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2794"", ""1299"", ""944""]; Cumulative=[""2794"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12CJL","OHX12CJL","LOA: Max L(1B) MdL FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2801"", ""1292"", ""944""]; Cumulative=[""2801"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12CJA","OHX12CJA","LOA: Max L(1B) ML FGM-CEJ(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2784"", ""1309"", ""944""]; Cumulative=[""2784"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12PCD","OHX12PCD","LOA: Max L(1B) DF FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2796"", ""1297"", ""944""]; Cumulative=[""2796"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12PCM","OHX12PCM","LOA: Max L(1B) MdF FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2796"", ""1297"", ""944""]; Cumulative=[""2796"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12PCS","OHX12PCS","LOA: Max L(1B) MF FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2793"", ""1300"", ""944""]; Cumulative=[""2793"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12PCP","OHX12PCP","LOA: Max L(1B) DL FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2794"", ""1299"", ""944""]; Cumulative=[""2794"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12PCL","OHX12PCL","LOA: Max L(1B) MdL FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2801"", ""1292"", ""944""]; Cumulative=[""2801"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12PCA","OHX12PCA","LOA: Max L(1B) ML FGM-sulcus(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2784"", ""1309"", ""944""]; Cumulative=[""2784"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12LAD","OHX12LAD","LOA: Max L(1B) DF calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2796"", ""1297"", ""944""]; Cumulative=[""2796"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12LAM","OHX12LAM","LOA: Max L(1B) MdF calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2796"", ""1297"", ""944""]; Cumulative=[""2796"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12LAS","OHX12LAS","LOA: Max L(1B) MF calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2793"", ""1300"", ""944""]; Cumulative=[""2793"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12LAP","OHX12LAP","LOA: Max L(1B) DL calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2794"", ""1299"", ""944""]; Cumulative=[""2794"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12LAL","OHX12LAL","LOA: Max L(1B) MdL calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2801"", ""1292"", ""944""]; Cumulative=[""2801"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX12LAA","OHX12LAA","LOA: Max L(1B) ML calculated AL(mm)","Loss of Attachment: Upper left 1st bicuspid/1st primary molar (1B) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""."", ""0 to 14"", ""99""]; Value.Description=[""Missing"", ""Range of Values"", ""Cannot be assessed""]; Count=[""944"", ""2784"", ""1309""]; Cumulative=[""5037"", ""2784"", ""4093""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13CJD","OHX13CJD","LOA: Max L(2B) DF FGM-CEJ(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2885"", ""1208"", ""944""]; Cumulative=[""2885"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13CJM","OHX13CJM","LOA: Max L(2B) MdF FGM-CEJ(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2889"", ""1204"", ""944""]; Cumulative=[""2889"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13CJS","OHX13CJS","LOA: Max L(2B) MF FGM-CEJ(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2890"", ""1203"", ""944""]; Cumulative=[""2890"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13CJP","OHX13CJP","LOA: Max L(2B) DL FGM-CEJ(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2888"", ""1205"", ""944""]; Cumulative=[""2888"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13CJL","OHX13CJL","LOA: Max L(2B) MdL FGM-CEJ(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-9 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2894"", ""1199"", ""944""]; Cumulative=[""2894"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13CJA","OHX13CJA","LOA: Max L(2B) ML FGM-CEJ(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2889"", ""1204"", ""944""]; Cumulative=[""2889"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13PCD","OHX13PCD","LOA: Max L(2B) DF FGM-sulcus(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2885"", ""1208"", ""944""]; Cumulative=[""2885"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13PCM","OHX13PCM","LOA: Max L(2B) MdF FGM-sulcus(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2889"", ""1204"", ""944""]; Cumulative=[""2889"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13PCS","OHX13PCS","LOA: Max L(2B) MF FGM-sulcus(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2890"", ""1203"", ""944""]; Cumulative=[""2890"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13PCP","OHX13PCP","LOA: Max L(2B) DL FGM-sulcus(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2888"", ""1205"", ""944""]; Cumulative=[""2888"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13PCL","OHX13PCL","LOA: Max L(2B) MdL FGM-sulcus(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2894"", ""1199"", ""944""]; Cumulative=[""2894"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13PCA","OHX13PCA","LOA: Max L(2B) ML FGM-sulcus(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2889"", ""1204"", ""944""]; Cumulative=[""2889"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX13LAD","OHX13LAD","LOA: Max L(2B) DF calculated AL(mm)","Loss of Attachment: Upper left 2nd bicuspid/2nd primary molar (2B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2885"", ""1208"", ""944""]; Cumulative=[""2885"", ""4093"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
