"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"OHXPER_H","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 30 YEARS - 150 YEARS",NA,NA
"OHXPER_H","OHX21PCS","OHX21PCS","LOA: Mnd L(1B) MF FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3160"", ""831"", ""678""]; Cumulative=[""3160"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX21PCP","OHX21PCP","LOA: Mnd L(1B) DL FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3133"", ""858"", ""678""]; Cumulative=[""3133"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX21PCL","OHX21PCL","LOA: Mnd L(1B) MdL FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3145"", ""846"", ""678""]; Cumulative=[""3145"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX21PCA","OHX21PCA","LOA: Mnd L(1B) ML FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3120"", ""871"", ""678""]; Cumulative=[""3120"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX21LAD","OHX21LAD","LOA: Mnd L(1B) DF calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3176"", ""815"", ""678""]; Cumulative=[""3176"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX21LAM","OHX21LAM","LOA: Mnd L(1B) MdF calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3156"", ""835"", ""678""]; Cumulative=[""3156"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX21LAS","OHX21LAS","LOA: Mnd L(1B) MF calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3160"", ""831"", ""678""]; Cumulative=[""3160"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX21LAP","OHX21LAP","LOA: Mnd L(1B) DL calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3133"", ""858"", ""678""]; Cumulative=[""3133"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX21LAL","OHX21LAL","LOA: Mnd L(1B) MdL calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3145"", ""846"", ""678""]; Cumulative=[""3145"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX21LAA","OHX21LAA","LOA: Mnd L(1B) ML calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3120"", ""871"", ""678""]; Cumulative=[""3120"", ""3991"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22CJD","OHX22CJD","LOA: Mnd L(C) DF FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-5 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3485"", ""498"", ""686""]; Cumulative=[""3485"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22CJM","OHX22CJM","LOA: Mnd L(C) MdF FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-7 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3476"", ""507"", ""686""]; Cumulative=[""3476"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22CJS","OHX22CJS","LOA: Mnd L(C) MF FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3474"", ""509"", ""686""]; Cumulative=[""3474"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22CJP","OHX22CJP","LOA: Mnd L(C) DL FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-7 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3364"", ""619"", ""686""]; Cumulative=[""3364"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22CJL","OHX22CJL","LOA: Mnd L(C) MdL FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-7 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3367"", ""616"", ""686""]; Cumulative=[""3367"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22CJA","OHX22CJA","LOA: Mnd L(C) ML FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3248"", ""735"", ""686""]; Cumulative=[""3248"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22PCD","OHX22PCD","LOA: Mnd L(C) DF FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3485"", ""498"", ""686""]; Cumulative=[""3485"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22PCM","OHX22PCM","LOA: Mnd L(C) MdF FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3476"", ""507"", ""686""]; Cumulative=[""3476"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22PCS","OHX22PCS","LOA: Mnd L(C) MF FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3474"", ""509"", ""686""]; Cumulative=[""3474"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22PCP","OHX22PCP","LOA: Mnd L(C) DL FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3364"", ""619"", ""686""]; Cumulative=[""3364"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22PCL","OHX22PCL","LOA: Mnd L(C) MdL FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3367"", ""616"", ""686""]; Cumulative=[""3367"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22PCA","OHX22PCA","LOA: Mnd L(C) ML FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3248"", ""735"", ""686""]; Cumulative=[""3248"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22LAD","OHX22LAD","LOA: Mnd L(C) DF calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3485"", ""498"", ""686""]; Cumulative=[""3485"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22LAM","OHX22LAM","LOA: Mnd L(C) MdF calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) mid-facial - Level of attachment calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3476"", ""507"", ""686""]; Cumulative=[""3476"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22LAS","OHX22LAS","LOA: Mnd L(C) MF calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3474"", ""509"", ""686""]; Cumulative=[""3474"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22LAP","OHX22LAP","LOA: Mnd L(C) DL calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3364"", ""619"", ""686""]; Cumulative=[""3364"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22LAL","OHX22LAL","LOA: Mnd L(C) MdL calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3367"", ""616"", ""686""]; Cumulative=[""3367"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX22LAA","OHX22LAA","LOA: Mnd L(C) ML calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3248"", ""735"", ""686""]; Cumulative=[""3248"", ""3983"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23CJD","OHX23CJD","LOA: Mnd L(LI) DF FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3372"", ""613"", ""684""]; Cumulative=[""3372"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23CJM","OHX23CJM","LOA: Mnd L(LI) MdF FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-7 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3379"", ""606"", ""684""]; Cumulative=[""3379"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23CJS","OHX23CJS","LOA: Mnd L(LI) MF FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3349"", ""636"", ""684""]; Cumulative=[""3349"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23CJP","OHX23CJP","LOA: Mnd L(LI) DL FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3122"", ""863"", ""684""]; Cumulative=[""3122"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23CJL","OHX23CJL","LOA: Mnd L(LI) MdL FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3163"", ""822"", ""684""]; Cumulative=[""3163"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23CJA","OHX23CJA","LOA: Mnd L(LI) ML FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3127"", ""858"", ""684""]; Cumulative=[""3127"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23PCD","OHX23PCD","LOA: Mnd L(LI) DF FGM-sulcus(mm)","Loss of Attachment: Lower left lateral incisor (LI) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3372"", ""613"", ""684""]; Cumulative=[""3372"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23PCM","OHX23PCM","LOA: Mnd L(LI) MdF FGM-sulcus(mm)","Loss of Attachment: Lower left lateral incisor (LI) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3379"", ""606"", ""684""]; Cumulative=[""3379"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23PCS","OHX23PCS","LOA: Mnd L(LI) MF FGM-sulcus(mm)","Loss of Attachment: Lower left lateral incisor (LI) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 5"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3349"", ""636"", ""684""]; Cumulative=[""3349"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23PCP","OHX23PCP","LOA: Mnd L(LI) DL FGM-sulcus(mm)","Loss of Attachment: Lower left lateral incisor (LI) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3122"", ""863"", ""684""]; Cumulative=[""3122"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23PCL","OHX23PCL","LOA: Mnd L(LI) MdL FGM-sulcus(mm)","Loss of Attachment: Lower left lateral incisor (LI) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 5"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3163"", ""822"", ""684""]; Cumulative=[""3163"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23PCA","OHX23PCA","LOA: Mnd L(LI) ML FGM-sulcus(mm)","Loss of Attachment: Lower left lateral incisor (LI) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 5"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3127"", ""858"", ""684""]; Cumulative=[""3127"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23LAD","OHX23LAD","LOA: Mnd L(LI) DF calculated AL(mm)","Loss of Attachment: Lower left lateral incisor (LI) distal - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3372"", ""613"", ""684""]; Cumulative=[""3372"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23LAM","OHX23LAM","LOA: Mnd L(LI) MdF calculated AL(mm)","Loss of Attachment: Lower left lateral incisor (LI) mid-facial - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3379"", ""606"", ""684""]; Cumulative=[""3379"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23LAS","OHX23LAS","LOA: Mnd L(LI) MF calculated AL(mm)","Loss of Attachment: Lower left lateral incisor (LI) mesio-facial - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3349"", ""636"", ""684""]; Cumulative=[""3349"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX23LAP","OHX23LAP","LOA: Mnd L(LI) DL calculated AL(mm)","Loss of Attachment: Lower left lateral incisor (LI) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3122"", ""863"", ""684""]; Cumulative=[""3122"", ""3985"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
